,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all
90,0.7183879177473915,0.7184494315720971,0.7219421214490882,0.7212209803201907,0.7205271503899406,0.7201055202957416,0.001448303502283519,105,19.546389627456666,0.37215752299046095,1.4852187156677246,0.12903758837726106,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.005}",500,20,0.001,0.005
91,0.7158628898976426,0.7158779549536959,0.7191232783633273,0.7192649076095111,0.7183076677529616,0.7176873397154278,0.0015190745530571446,103,20.75726752281189,0.3826985716232417,1.589252519607544,0.19384434434247405,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.02}",500,20,0.001,0.02
92,0.7133322577363073,0.7127638411979255,0.7164373602351488,0.7165392849898923,0.7151787689449208,0.7148503026208389,0.0015580170076688355,95,21.928561305999757,0.35849274531062525,1.296220636367798,0.22453892540187334,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.001, 'reg_all': 0.1}",500,20,0.001,0.1
93,0.7144949948821371,0.7142498408930665,0.7178433649029768,0.717828468516385,0.7155019117176531,0.7159837161824438,0.0015694683627747413,100,22.163906002044676,0.8409185195517682,1.1858419895172119,0.2879444628753201,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.005}",500,20,0.005,0.005
94,0.7067437089132959,0.7066631062024946,0.7090698715818602,0.7098043109574399,0.708626956827445,0.7081815908965071,0.0012644298436970713,80,20.371375226974486,0.6011661477337097,1.1083308219909669,0.11241631013068767,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.02}",500,20,0.005,0.02
95,0.6996851642048613,0.699345701394229,0.7023109222100093,0.7021090337509126,0.7008301103804854,0.7008561863880997,0.001211562681380744,59,19.49288215637207,0.7058666383832412,1.1820684909820556,0.2131393779068117,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.005, 'reg_all': 0.1}",500,20,0.005,0.1
96,0.7096135027794637,0.7082723346389873,0.712448780197965,0.7117042981320895,0.7101846467670921,0.7104447125031196,0.001488664680749693,84,20.41991662979126,0.9419239790418709,1.2744013309478759,0.1967294706917282,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.005}",500,20,0.02,0.005
97,0.700500190342868,0.700578448975151,0.7030043628481927,0.7036832136176338,0.7025715809037282,0.7020675593375147,0.0012973875709573132,61,20.566617584228517,0.5187985164123056,1.4050933837890625,0.08423799402380026,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.02}",500,20,0.02,0.02
98,0.6915976379728188,0.6910945599111719,0.6940117325709464,0.6944293205883479,0.6926572909468672,0.6927581083980303,0.0013029791315569419,31,20.789295196533203,0.24722453902377733,1.2806341171264648,0.126367592561515,"{'n_factors': 500, 'n_epochs': 20, 'lr_all': 0.02, 'reg_all': 0.1}",500,20,0.02,0.1
99,0.7145087517499698,0.7137615158320015,0.7163115213214094,0.7165954631274472,0.7168492107902997,0.7156052925642256,0.0012351877388092067,96,54.00187258720398,4.131410583083116,2.1791858673095703,0.30460697014948135,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.005}",500,50,0.001,0.005
100,0.7094320155447301,0.7091584813035152,0.712419040049519,0.7132030957620563,0.7110053398912088,0.7110435945102058,0.0015942144189686582,85,61.583386754989625,2.6767255235991465,2.2441168785095216,0.34217143867851824,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.02}",500,50,0.001,0.02
101,0.7048661967813933,0.7047010430921209,0.7079827982058666,0.7081270801928429,0.7066388575479199,0.7064631951640287,0.0014672523863097622,79,65.0897270679474,5.952176405995202,2.157385540008545,0.23565647740722723,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.1}",500,50,0.001,0.1
102,0.7114836560782565,0.7118027104191685,0.7139275245197383,0.7162229189234393,0.7138158792829806,0.7134505378447166,0.0017106166495122227,92,69.70682997703553,5.869061864938311,1.8954151153564454,0.1386954544380748,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.005}",500,50,0.005,0.005
103,0.7043965426792369,0.7031049031143483,0.7061182800301337,0.7070323725085104,0.7046668018702652,0.705063780040499,0.0013731221874955296,75,68.92633438110352,4.5152078286642565,1.8367678642272949,0.19229377417324217,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.02}",500,50,0.005,0.02
104,0.6927904955910503,0.692563225017457,0.6956412434803764,0.696302357757117,0.6946031908758279,0.6943801025443658,0.0014942024080344927,40,67.29647483825684,1.976853932266291,1.543222999572754,0.20464553885178793,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.005, 'reg_all': 0.1}",500,50,0.005,0.1
105,0.7037974893389575,0.7038382775231542,0.7067831094883685,0.7069351377775662,0.7060218440627724,0.7054751716381638,0.0013881709929868503,78,64.58526349067688,1.8965704638709355,1.047696876525879,0.13072211614159152,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.005}",500,50,0.02,0.005
106,0.6954343198997669,0.6949585671541334,0.6979982823664942,0.6983218081530868,0.6970318668068598,0.6967489688760683,0.001345249351216046,48,56.90442152023316,2.6517988014840133,0.9102080345153809,0.03761314152980428,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.02}",500,50,0.02,0.02
107,0.6918467920781028,0.6915742298774742,0.694706035048431,0.6951108494199748,0.6931982227225988,0.6932872258293163,0.001439148962152197,33,49.92239308357239,1.886517116719985,0.8250562191009522,0.02859073814148126,"{'n_factors': 500, 'n_epochs': 50, 'lr_all': 0.02, 'reg_all': 0.1}",500,50,0.02,0.1
